image_id,question_type,question,answer,target_class,object_count,risk_level,epsilon_k,tau_k,view_quality_bin,scale_proxy,occlusion_score,truncation_score,density_score
0000276_03801_d_0000526,counting,How many bus objects are in this area?,1,bus,1,normal,0.65,5.0,medium,0.174549,0.921875,0.03125,64.0
0000276_03801_d_0000526,presence,Are there car objects in this area?,yes,car,36,critical,0.82,3.0,medium,0.174549,0.921875,0.03125,64.0
0000276_03801_d_0000526,counting,How many car objects are in this area?,36,car,36,critical,0.82,3.0,medium,0.174549,0.921875,0.03125,64.0
0000276_03801_d_0000526,presence,Are there pedestrian objects in this area?,yes,pedestrian,15,critical,0.82,3.0,medium,0.174549,0.921875,0.03125,64.0
0000276_03801_d_0000526,counting,How many pedestrian objects are in this area?,15,pedestrian,15,critical,0.82,3.0,medium,0.174549,0.921875,0.03125,64.0
0000276_03801_d_0000526,presence,Are there truck objects in this area?,yes,truck,10,critical,0.82,3.0,medium,0.174549,0.921875,0.03125,64.0
0000276_03801_d_0000526,counting,How many truck objects are in this area?,10,truck,10,critical,0.82,3.0,medium,0.174549,0.921875,0.03125,64.0
0000276_03801_d_0000526,presence,Are there van objects in this area?,yes,van,2,normal,0.65,5.0,medium,0.174549,0.921875,0.03125,64.0
0000276_03801_d_0000526,counting,How many van objects are in this area?,2,van,2,normal,0.65,5.0,medium,0.174549,0.921875,0.03125,64.0
0000276_03801_d_0000526,risk,Is this area crowded or blocked?,yes,scene,64,critical,0.82,3.0,medium,0.174549,0.921875,0.03125,64.0
0000276_04001_d_0000527,presence,Are there bus objects in this area?,yes,bus,1,normal,0.65,5.0,medium,0.135115,0.907407,0.0,54.0
0000276_04001_d_0000527,counting,How many bus objects are in this area?,1,bus,1,normal,0.65,5.0,medium,0.135115,0.907407,0.0,54.0
0000276_04001_d_0000527,presence,Are there car objects in this area?,yes,car,34,critical,0.82,3.0,medium,0.135115,0.907407,0.0,54.0
0000276_04001_d_0000527,counting,How many car objects are in this area?,34,car,34,critical,0.82,3.0,medium,0.135115,0.907407,0.0,54.0
0000276_04001_d_0000527,presence,Are there pedestrian objects in this area?,yes,pedestrian,1,normal,0.65,5.0,medium,0.135115,0.907407,0.0,54.0
0000276_04001_d_0000527,counting,How many pedestrian objects are in this area?,1,pedestrian,1,normal,0.65,5.0,medium,0.135115,0.907407,0.0,54.0
0000276_04001_d_0000527,presence,Are there truck objects in this area?,yes,truck,14,critical,0.82,3.0,medium,0.135115,0.907407,0.0,54.0
0000276_04001_d_0000527,counting,How many truck objects are in this area?,14,truck,14,critical,0.82,3.0,medium,0.135115,0.907407,0.0,54.0
0000276_04001_d_0000527,presence,Are there van objects in this area?,yes,van,4,normal,0.65,5.0,medium,0.135115,0.907407,0.0,54.0
0000276_04001_d_0000527,counting,How many van objects are in this area?,4,van,4,normal,0.65,5.0,medium,0.135115,0.907407,0.0,54.0
0000276_04001_d_0000527,risk,Is this area crowded or blocked?,yes,scene,54,critical,0.82,3.0,medium,0.135115,0.907407,0.0,54.0
0000276_04201_d_0000528,presence,Are there bus objects in this area?,yes,bus,1,normal,0.65,5.0,good,0.560559,0.762712,0.084746,59.0
0000276_04201_d_0000528,counting,How many bus objects are in this area?,1,bus,1,normal,0.65,5.0,good,0.560559,0.762712,0.084746,59.0
0000276_04201_d_0000528,presence,Are there car objects in this area?,yes,car,40,critical,0.82,3.0,good,0.560559,0.762712,0.084746,59.0
0000276_04201_d_0000528,counting,How many car objects are in this area?,40,car,40,critical,0.82,3.0,good,0.560559,0.762712,0.084746,59.0
0000276_04201_d_0000528,presence,Are there motor objects in this area?,yes,motor,1,normal,0.65,5.0,good,0.560559,0.762712,0.084746,59.0
0000276_04201_d_0000528,counting,How many motor objects are in this area?,1,motor,1,normal,0.65,5.0,good,0.560559,0.762712,0.084746,59.0
0000276_04201_d_0000528,presence,Are there people objects in this area?,yes,people,1,normal,0.65,5.0,good,0.560559,0.762712,0.084746,59.0
0000276_04201_d_0000528,counting,How many people objects are in this area?,1,people,1,normal,0.65,5.0,good,0.560559,0.762712,0.084746,59.0
0000276_04201_d_0000528,presence,Are there truck objects in this area?,yes,truck,11,critical,0.82,3.0,good,0.560559,0.762712,0.084746,59.0
0000276_04201_d_0000528,counting,How many truck objects are in this area?,11,truck,11,critical,0.82,3.0,good,0.560559,0.762712,0.084746,59.0
0000276_04201_d_0000528,presence,Are there van objects in this area?,yes,van,5,normal,0.65,5.0,good,0.560559,0.762712,0.084746,59.0
0000276_04201_d_0000528,counting,How many van objects are in this area?,5,van,5,normal,0.65,5.0,good,0.560559,0.762712,0.084746,59.0
0000276_04201_d_0000528,risk,Is this area crowded or blocked?,yes,scene,59,critical,0.82,3.0,good,0.560559,0.762712,0.084746,59.0
0000276_04401_d_0000529,presence,Are there car objects in this area?,yes,car,27,critical,0.82,3.0,good,0.612638,0.4,0.125,40.0
0000276_04401_d_0000529,counting,How many car objects are in this area?,27,car,27,critical,0.82,3.0,good,0.612638,0.4,0.125,40.0
0000276_04401_d_0000529,presence,Are there truck objects in this area?,yes,truck,7,normal,0.65,5.0,good,0.612638,0.4,0.125,40.0
0000276_04401_d_0000529,counting,How many truck objects are in this area?,7,truck,7,normal,0.65,5.0,good,0.612638,0.4,0.125,40.0
0000276_04401_d_0000529,presence,Are there van objects in this area?,yes,van,6,normal,0.65,5.0,good,0.612638,0.4,0.125,40.0
0000276_04401_d_0000529,counting,How many van objects are in this area?,6,van,6,normal,0.65,5.0,good,0.612638,0.4,0.125,40.0
0000276_04401_d_0000529,risk,Is this area crowded or blocked?,yes,scene,40,critical,0.82,3.0,good,0.612638,0.4,0.125,40.0
0000276_04601_d_0000530,presence,Are there car objects in this area?,yes,car,5,normal,0.65,5.0,good,0.394857,0.2,0.3,10.0
0000276_04601_d_0000530,counting,How many car objects are in this area?,5,car,5,normal,0.65,5.0,good,0.394857,0.2,0.3,10.0
0000276_04601_d_0000530,presence,Are there truck objects in this area?,yes,truck,3,normal,0.65,5.0,good,0.394857,0.2,0.3,10.0
0000276_04601_d_0000530,counting,How many truck objects are in this area?,3,truck,3,normal,0.65,5.0,good,0.394857,0.2,0.3,10.0
0000276_04601_d_0000530,presence,Are there van objects in this area?,yes,van,2,normal,0.65,5.0,good,0.394857,0.2,0.3,10.0
0000276_04601_d_0000530,counting,How many van objects are in this area?,2,van,2,normal,0.65,5.0,good,0.394857,0.2,0.3,10.0
0000276_04601_d_0000530,risk,Is this area crowded or blocked?,yes,scene,10,critical,0.82,3.0,good,0.394857,0.2,0.3,10.0
0000276_04801_d_0000531,presence,Are there car objects in this area?,yes,car,5,normal,0.65,5.0,good,0.865846,0.2,0.3,10.0
0000276_04801_d_0000531,counting,How many car objects are in this area?,5,car,5,normal,0.65,5.0,good,0.865846,0.2,0.3,10.0
0000276_04801_d_0000531,presence,Are there people objects in this area?,yes,people,1,normal,0.65,5.0,good,0.865846,0.2,0.3,10.0
0000276_04801_d_0000531,counting,How many people objects are in this area?,1,people,1,normal,0.65,5.0,good,0.865846,0.2,0.3,10.0
0000276_04801_d_0000531,presence,Are there tricycle objects in this area?,yes,tricycle,1,normal,0.65,5.0,good,0.865846,0.2,0.3,10.0
0000276_04801_d_0000531,counting,How many tricycle objects are in this area?,1,tricycle,1,normal,0.65,5.0,good,0.865846,0.2,0.3,10.0
0000276_04801_d_0000531,presence,Are there truck objects in this area?,yes,truck,3,normal,0.65,5.0,good,0.865846,0.2,0.3,10.0
0000276_04801_d_0000531,counting,How many truck objects are in this area?,3,truck,3,normal,0.65,5.0,good,0.865846,0.2,0.3,10.0
0000276_04801_d_0000531,risk,Is this area crowded or blocked?,yes,scene,10,critical,0.82,3.0,good,0.865846,0.2,0.3,10.0
0000276_05001_d_0000532,presence,Are there car objects in this area?,yes,car,7,normal,0.65,5.0,medium,0.216027,0.0,0.142857,7.0
0000276_05001_d_0000532,counting,How many car objects are in this area?,7,car,7,normal,0.65,5.0,medium,0.216027,0.0,0.142857,7.0
0000276_05001_d_0000532,risk,Is this area crowded or blocked?,yes,scene,7,critical,0.82,3.0,medium,0.216027,0.0,0.142857,7.0
0000276_05201_d_0000533,presence,Are there car objects in this area?,yes,car,6,normal,0.65,5.0,good,0.852964,0.0,0.166667,6.0
0000276_05201_d_0000533,counting,How many car objects are in this area?,6,car,6,normal,0.65,5.0,good,0.852964,0.0,0.166667,6.0
0000276_05201_d_0000533,risk,Is this area crowded or blocked?,yes,scene,6,critical,0.82,3.0,good,0.852964,0.0,0.166667,6.0
0000276_05601_d_0000535,presence,Are there car objects in this area?,yes,car,1,normal,0.65,5.0,poor,0.040765,0.5,0.0,10.0
0000276_05601_d_0000535,counting,How many car objects are in this area?,1,car,1,normal,0.65,5.0,poor,0.040765,0.5,0.0,10.0
0000276_05601_d_0000535,presence,Are there motor objects in this area?,yes,motor,2,normal,0.65,5.0,poor,0.040765,0.5,0.0,10.0
0000276_05601_d_0000535,counting,How many motor objects are in this area?,2,motor,2,normal,0.65,5.0,poor,0.040765,0.5,0.0,10.0
0000276_05601_d_0000535,presence,Are there people objects in this area?,yes,people,2,normal,0.65,5.0,poor,0.040765,0.5,0.0,10.0
0000276_05601_d_0000535,counting,How many people objects are in this area?,2,people,2,normal,0.65,5.0,poor,0.040765,0.5,0.0,10.0
0000276_05601_d_0000535,presence,Are there truck objects in this area?,yes,truck,2,normal,0.65,5.0,poor,0.040765,0.5,0.0,10.0
0000276_05601_d_0000535,counting,How many truck objects are in this area?,2,truck,2,normal,0.65,5.0,poor,0.040765,0.5,0.0,10.0
0000276_05601_d_0000535,presence,Are there van objects in this area?,yes,van,3,normal,0.65,5.0,poor,0.040765,0.5,0.0,10.0
0000276_05601_d_0000535,counting,How many van objects are in this area?,3,van,3,normal,0.65,5.0,poor,0.040765,0.5,0.0,10.0
0000276_05601_d_0000535,risk,Is this area crowded or blocked?,yes,scene,10,critical,0.82,3.0,poor,0.040765,0.5,0.0,10.0
0000276_05801_d_0000536,presence,Are there car objects in this area?,yes,car,3,normal,0.65,5.0,poor,0.074115,0.571429,0.285714,7.0
0000276_05801_d_0000536,counting,How many car objects are in this area?,3,car,3,normal,0.65,5.0,poor,0.074115,0.571429,0.285714,7.0
0000276_05801_d_0000536,presence,Are there motor objects in this area?,yes,motor,1,normal,0.65,5.0,poor,0.074115,0.571429,0.285714,7.0
0000276_05801_d_0000536,counting,How many motor objects are in this area?,1,motor,1,normal,0.65,5.0,poor,0.074115,0.571429,0.285714,7.0
0000276_05801_d_0000536,presence,Are there people objects in this area?,yes,people,1,normal,0.65,5.0,poor,0.074115,0.571429,0.285714,7.0
0000276_05801_d_0000536,counting,How many people objects are in this area?,1,people,1,normal,0.65,5.0,poor,0.074115,0.571429,0.285714,7.0
0000276_05801_d_0000536,presence,Are there truck objects in this area?,yes,truck,2,normal,0.65,5.0,poor,0.074115,0.571429,0.285714,7.0
0000276_05801_d_0000536,counting,How many truck objects are in this area?,2,truck,2,normal,0.65,5.0,poor,0.074115,0.571429,0.285714,7.0
0000276_05801_d_0000536,risk,Is this area crowded or blocked?,yes,scene,7,critical,0.82,3.0,poor,0.074115,0.571429,0.285714,7.0
0000276_06001_d_0000537,presence,Are there car objects in this area?,yes,car,8,normal,0.65,5.0,medium,0.135024,0.5,0.071429,14.0
0000276_06001_d_0000537,counting,How many car objects are in this area?,8,car,8,normal,0.65,5.0,medium,0.135024,0.5,0.071429,14.0
0000276_06001_d_0000537,presence,Are there truck objects in this area?,yes,truck,5,normal,0.65,5.0,medium,0.135024,0.5,0.071429,14.0
0000276_06001_d_0000537,counting,How many truck objects are in this area?,5,truck,5,normal,0.65,5.0,medium,0.135024,0.5,0.071429,14.0
0000276_06001_d_0000537,presence,Are there van objects in this area?,yes,van,1,normal,0.65,5.0,medium,0.135024,0.5,0.071429,14.0
0000276_06001_d_0000537,counting,How many van objects are in this area?,1,van,1,normal,0.65,5.0,medium,0.135024,0.5,0.071429,14.0
0000276_06001_d_0000537,risk,Is this area crowded or blocked?,yes,scene,14,critical,0.82,3.0,medium,0.135024,0.5,0.071429,14.0
0000277_00001_d_0000539,presence,Are there awning-tricycle objects in this area?,yes,awning-tricycle,5,normal,0.65,5.0,poor,0.126703,0.411765,0.035294,85.0
0000277_00001_d_0000539,counting,How many awning-tricycle objects are in this area?,5,awning-tricycle,5,normal,0.65,5.0,poor,0.126703,0.411765,0.035294,85.0
0000277_00001_d_0000539,presence,Are there bicycle objects in this area?,yes,bicycle,1,normal,0.65,5.0,poor,0.126703,0.411765,0.035294,85.0
0000277_00001_d_0000539,presence,Are there bus objects in this area?,yes,bus,1,normal,0.65,5.0,poor,0.126703,0.411765,0.035294,85.0
0000277_00001_d_0000539,counting,How many bus objects are in this area?,1,bus,1,normal,0.65,5.0,poor,0.126703,0.411765,0.035294,85.0
0000277_00001_d_0000539,presence,Are there car objects in this area?,yes,car,46,critical,0.82,3.0,poor,0.126703,0.411765,0.035294,85.0
0000277_00001_d_0000539,counting,How many car objects are in this area?,46,car,46,critical,0.82,3.0,poor,0.126703,0.411765,0.035294,85.0
0000277_00001_d_0000539,presence,Are there motor objects in this area?,yes,motor,9,normal,0.65,5.0,poor,0.126703,0.411765,0.035294,85.0
0000277_00001_d_0000539,counting,How many motor objects are in this area?,9,motor,9,normal,0.65,5.0,poor,0.126703,0.411765,0.035294,85.0
0000277_00001_d_0000539,presence,Are there pedestrian objects in this area?,yes,pedestrian,8,normal,0.65,5.0,poor,0.126703,0.411765,0.035294,85.0
0000277_00001_d_0000539,counting,How many pedestrian objects are in this area?,8,pedestrian,8,normal,0.65,5.0,poor,0.126703,0.411765,0.035294,85.0
0000277_00001_d_0000539,presence,Are there people objects in this area?,yes,people,9,normal,0.65,5.0,poor,0.126703,0.411765,0.035294,85.0
0000277_00001_d_0000539,counting,How many people objects are in this area?,9,people,9,normal,0.65,5.0,poor,0.126703,0.411765,0.035294,85.0
0000277_00001_d_0000539,presence,Are there tricycle objects in this area?,yes,tricycle,1,normal,0.65,5.0,poor,0.126703,0.411765,0.035294,85.0
0000277_00001_d_0000539,counting,How many tricycle objects are in this area?,1,tricycle,1,normal,0.65,5.0,poor,0.126703,0.411765,0.035294,85.0
0000277_00001_d_0000539,presence,Are there van objects in this area?,yes,van,5,normal,0.65,5.0,poor,0.126703,0.411765,0.035294,85.0
0000277_00001_d_0000539,counting,How many van objects are in this area?,5,van,5,normal,0.65,5.0,poor,0.126703,0.411765,0.035294,85.0
0000277_00001_d_0000539,risk,Is this area crowded or blocked?,yes,scene,85,critical,0.82,3.0,poor,0.126703,0.411765,0.035294,85.0
0000277_00201_d_0000540,presence,Are there bicycle objects in this area?,yes,bicycle,1,normal,0.65,5.0,medium,0.189047,0.722892,0.012048,83.0
0000277_00201_d_0000540,presence,Are there bus objects in this area?,yes,bus,1,normal,0.65,5.0,medium,0.189047,0.722892,0.012048,83.0
0000277_00201_d_0000540,counting,How many bus objects are in this area?,1,bus,1,normal,0.65,5.0,medium,0.189047,0.722892,0.012048,83.0
0000277_00201_d_0000540,presence,Are there car objects in this area?,yes,car,51,critical,0.82,3.0,medium,0.189047,0.722892,0.012048,83.0
0000277_00201_d_0000540,counting,How many car objects are in this area?,51,car,51,critical,0.82,3.0,medium,0.189047,0.722892,0.012048,83.0
0000277_00201_d_0000540,presence,Are there motor objects in this area?,yes,motor,6,normal,0.65,5.0,medium,0.189047,0.722892,0.012048,83.0
0000277_00201_d_0000540,counting,How many motor objects are in this area?,6,motor,6,normal,0.65,5.0,medium,0.189047,0.722892,0.012048,83.0
0000277_00201_d_0000540,presence,Are there pedestrian objects in this area?,yes,pedestrian,12,critical,0.82,3.0,medium,0.189047,0.722892,0.012048,83.0
0000277_00201_d_0000540,counting,How many pedestrian objects are in this area?,12,pedestrian,12,critical,0.82,3.0,medium,0.189047,0.722892,0.012048,83.0
0000277_00201_d_0000540,presence,Are there tricycle objects in this area?,yes,tricycle,4,normal,0.65,5.0,medium,0.189047,0.722892,0.012048,83.0
0000277_00201_d_0000540,counting,How many tricycle objects are in this area?,4,tricycle,4,normal,0.65,5.0,medium,0.189047,0.722892,0.012048,83.0
0000277_00201_d_0000540,presence,Are there van objects in this area?,yes,van,8,normal,0.65,5.0,medium,0.189047,0.722892,0.012048,83.0
0000277_00201_d_0000540,counting,How many van objects are in this area?,8,van,8,normal,0.65,5.0,medium,0.189047,0.722892,0.012048,83.0
0000277_00201_d_0000540,risk,Is this area crowded or blocked?,yes,scene,83,critical,0.82,3.0,medium,0.189047,0.722892,0.012048,83.0
0000277_00401_d_0000541,presence,Are there awning-tricycle objects in this area?,yes,awning-tricycle,5,normal,0.65,5.0,poor,0.096958,0.794872,0.017094,117.0
0000277_00401_d_0000541,counting,How many awning-tricycle objects are in this area?,5,awning-tricycle,5,normal,0.65,5.0,poor,0.096958,0.794872,0.017094,117.0
0000277_00401_d_0000541,presence,Are there bicycle objects in this area?,yes,bicycle,5,normal,0.65,5.0,poor,0.096958,0.794872,0.017094,117.0
0000277_00401_d_0000541,presence,Are there bus objects in this area?,yes,bus,1,normal,0.65,5.0,poor,0.096958,0.794872,0.017094,117.0
0000277_00401_d_0000541,counting,How many bus objects are in this area?,1,bus,1,normal,0.65,5.0,poor,0.096958,0.794872,0.017094,117.0
0000277_00401_d_0000541,presence,Are there car objects in this area?,yes,car,37,critical,0.82,3.0,poor,0.096958,0.794872,0.017094,117.0
0000277_00401_d_0000541,counting,How many car objects are in this area?,37,car,37,critical,0.82,3.0,poor,0.096958,0.794872,0.017094,117.0
0000277_00401_d_0000541,presence,Are there motor objects in this area?,yes,motor,10,critical,0.82,3.0,poor,0.096958,0.794872,0.017094,117.0
