image_id,question_type,question,answer,target_class,object_count,risk_level,epsilon_k,tau_k,view_quality_bin,scale_proxy,occlusion_score,truncation_score,density_score,presence_polarity
0000289_00601_d_0000814,counting,How many motor objects are in this area?,7,motor,7,normal,0.65,5.0,poor,0.170546,0.72093,0.046512,43.0,
0000289_00601_d_0000814,presence,Are there motor objects in this area?,yes,motor,7,normal,0.65,5.0,poor,0.170546,0.72093,0.046512,43.0,positive
0000289_00601_d_0000814,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,poor,0.170546,0.72093,0.046512,43.0,negative
0000289_00601_d_0000814,counting,How many pedestrian objects are in this area?,12,pedestrian,12,critical,0.82,3.0,poor,0.170546,0.72093,0.046512,43.0,
0000289_00601_d_0000814,presence,Are there pedestrian objects in this area?,yes,pedestrian,12,critical,0.82,3.0,poor,0.170546,0.72093,0.046512,43.0,positive
0000289_00601_d_0000814,counting,How many people objects are in this area?,1,people,1,normal,0.65,5.0,poor,0.170546,0.72093,0.046512,43.0,
0000289_00601_d_0000814,presence,Are there people objects in this area?,yes,people,1,normal,0.65,5.0,poor,0.170546,0.72093,0.046512,43.0,positive
0000289_00601_d_0000814,counting,How many tricycle objects are in this area?,1,tricycle,1,normal,0.65,5.0,poor,0.170546,0.72093,0.046512,43.0,
0000289_00601_d_0000814,presence,Are there tricycle objects in this area?,yes,tricycle,1,normal,0.65,5.0,poor,0.170546,0.72093,0.046512,43.0,positive
0000289_00601_d_0000814,counting,How many van objects are in this area?,3,van,3,normal,0.65,5.0,poor,0.170546,0.72093,0.046512,43.0,
0000289_00601_d_0000814,presence,Are there van objects in this area?,yes,van,3,normal,0.65,5.0,poor,0.170546,0.72093,0.046512,43.0,positive
0000289_00801_d_0000815,presence,Are there awning-tricycle objects in this area?,yes,awning-tricycle,2,normal,0.65,5.0,poor,0.172318,0.461538,0.051282,39.0,positive
0000289_00801_d_0000815,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,poor,0.172318,0.461538,0.051282,39.0,negative
0000289_00801_d_0000815,counting,How many awning-tricycle objects are in this area?,2,awning-tricycle,2,normal,0.65,5.0,poor,0.172318,0.461538,0.051282,39.0,
0000289_00801_d_0000815,presence,Are there bicycle objects in this area?,yes,bicycle,1,normal,0.65,5.0,poor,0.172318,0.461538,0.051282,39.0,positive
0000289_00801_d_0000815,presence,Are there tricycle objects in this area?,no,tricycle,0,normal,0.65,5.0,poor,0.172318,0.461538,0.051282,39.0,negative
0000289_00801_d_0000815,counting,How many car objects are in this area?,11,car,11,critical,0.82,3.0,poor,0.172318,0.461538,0.051282,39.0,
0000289_00801_d_0000815,presence,Are there car objects in this area?,yes,car,11,critical,0.82,3.0,poor,0.172318,0.461538,0.051282,39.0,positive
0000289_00801_d_0000815,presence,Are there truck objects in this area?,no,truck,0,normal,0.82,3.0,poor,0.172318,0.461538,0.051282,39.0,negative
0000289_00801_d_0000815,counting,How many motor objects are in this area?,6,motor,6,normal,0.65,5.0,poor,0.172318,0.461538,0.051282,39.0,
0000289_00801_d_0000815,presence,Are there motor objects in this area?,yes,motor,6,normal,0.65,5.0,poor,0.172318,0.461538,0.051282,39.0,positive
0000289_00801_d_0000815,counting,How many pedestrian objects are in this area?,11,pedestrian,11,critical,0.82,3.0,poor,0.172318,0.461538,0.051282,39.0,
0000289_00801_d_0000815,presence,Are there pedestrian objects in this area?,yes,pedestrian,11,critical,0.82,3.0,poor,0.172318,0.461538,0.051282,39.0,positive
0000289_00801_d_0000815,counting,How many people objects are in this area?,2,people,2,normal,0.65,5.0,poor,0.172318,0.461538,0.051282,39.0,
0000289_00801_d_0000815,presence,Are there people objects in this area?,yes,people,2,normal,0.65,5.0,poor,0.172318,0.461538,0.051282,39.0,positive
0000289_00801_d_0000815,counting,How many van objects are in this area?,6,van,6,normal,0.65,5.0,poor,0.172318,0.461538,0.051282,39.0,
0000289_00801_d_0000815,presence,Are there van objects in this area?,yes,van,6,normal,0.65,5.0,poor,0.172318,0.461538,0.051282,39.0,positive
0000289_01001_d_0000816,presence,Are there awning-tricycle objects in this area?,yes,awning-tricycle,1,normal,0.65,5.0,poor,0.206654,0.606061,0.121212,33.0,positive
0000289_01001_d_0000816,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,poor,0.206654,0.606061,0.121212,33.0,negative
0000289_01001_d_0000816,counting,How many awning-tricycle objects are in this area?,1,awning-tricycle,1,normal,0.65,5.0,poor,0.206654,0.606061,0.121212,33.0,
0000289_01001_d_0000816,presence,Are there bicycle objects in this area?,yes,bicycle,1,normal,0.65,5.0,poor,0.206654,0.606061,0.121212,33.0,positive
0000289_01001_d_0000816,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,poor,0.206654,0.606061,0.121212,33.0,negative
0000289_01001_d_0000816,counting,How many car objects are in this area?,16,car,16,critical,0.82,3.0,poor,0.206654,0.606061,0.121212,33.0,
0000289_01001_d_0000816,presence,Are there car objects in this area?,yes,car,16,critical,0.82,3.0,poor,0.206654,0.606061,0.121212,33.0,positive
0000289_01001_d_0000816,counting,How many motor objects are in this area?,5,motor,5,normal,0.65,5.0,poor,0.206654,0.606061,0.121212,33.0,
0000289_01001_d_0000816,presence,Are there motor objects in this area?,yes,motor,5,normal,0.65,5.0,poor,0.206654,0.606061,0.121212,33.0,positive
0000289_01001_d_0000816,counting,How many pedestrian objects are in this area?,5,pedestrian,5,normal,0.65,5.0,poor,0.206654,0.606061,0.121212,33.0,
0000289_01001_d_0000816,presence,Are there pedestrian objects in this area?,yes,pedestrian,5,normal,0.65,5.0,poor,0.206654,0.606061,0.121212,33.0,positive
0000289_01001_d_0000816,counting,How many people objects are in this area?,2,people,2,normal,0.65,5.0,poor,0.206654,0.606061,0.121212,33.0,
0000289_01001_d_0000816,presence,Are there people objects in this area?,yes,people,2,normal,0.65,5.0,poor,0.206654,0.606061,0.121212,33.0,positive
0000289_01001_d_0000816,counting,How many tricycle objects are in this area?,1,tricycle,1,normal,0.65,5.0,poor,0.206654,0.606061,0.121212,33.0,
0000289_01001_d_0000816,presence,Are there tricycle objects in this area?,yes,tricycle,1,normal,0.65,5.0,poor,0.206654,0.606061,0.121212,33.0,positive
0000289_01001_d_0000816,counting,How many van objects are in this area?,2,van,2,normal,0.65,5.0,poor,0.206654,0.606061,0.121212,33.0,
0000289_01001_d_0000816,presence,Are there van objects in this area?,yes,van,2,normal,0.65,5.0,poor,0.206654,0.606061,0.121212,33.0,positive
0000289_01201_d_0000817,presence,Are there awning-tricycle objects in this area?,yes,awning-tricycle,3,normal,0.65,5.0,poor,0.154535,0.790698,0.023256,43.0,positive
0000289_01201_d_0000817,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,poor,0.154535,0.790698,0.023256,43.0,negative
0000289_01201_d_0000817,counting,How many awning-tricycle objects are in this area?,3,awning-tricycle,3,normal,0.65,5.0,poor,0.154535,0.790698,0.023256,43.0,
0000289_01201_d_0000817,presence,Are there bicycle objects in this area?,yes,bicycle,2,normal,0.65,5.0,poor,0.154535,0.790698,0.023256,43.0,positive
0000289_01201_d_0000817,presence,Are there tricycle objects in this area?,no,tricycle,0,normal,0.65,5.0,poor,0.154535,0.790698,0.023256,43.0,negative
0000289_01201_d_0000817,counting,How many car objects are in this area?,15,car,15,critical,0.82,3.0,poor,0.154535,0.790698,0.023256,43.0,
0000289_01201_d_0000817,presence,Are there car objects in this area?,yes,car,15,critical,0.82,3.0,poor,0.154535,0.790698,0.023256,43.0,positive
0000289_01201_d_0000817,counting,How many motor objects are in this area?,10,motor,10,critical,0.82,3.0,poor,0.154535,0.790698,0.023256,43.0,
0000289_01201_d_0000817,presence,Are there motor objects in this area?,yes,motor,10,critical,0.82,3.0,poor,0.154535,0.790698,0.023256,43.0,positive
0000289_01201_d_0000817,counting,How many pedestrian objects are in this area?,4,pedestrian,4,normal,0.65,5.0,poor,0.154535,0.790698,0.023256,43.0,
0000289_01201_d_0000817,presence,Are there pedestrian objects in this area?,yes,pedestrian,4,normal,0.65,5.0,poor,0.154535,0.790698,0.023256,43.0,positive
0000289_01201_d_0000817,counting,How many people objects are in this area?,5,people,5,normal,0.65,5.0,poor,0.154535,0.790698,0.023256,43.0,
0000289_01201_d_0000817,presence,Are there people objects in this area?,yes,people,5,normal,0.65,5.0,poor,0.154535,0.790698,0.023256,43.0,positive
0000289_01201_d_0000817,counting,How many truck objects are in this area?,1,truck,1,normal,0.65,5.0,poor,0.154535,0.790698,0.023256,43.0,
0000289_01201_d_0000817,presence,Are there truck objects in this area?,yes,truck,1,normal,0.65,5.0,poor,0.154535,0.790698,0.023256,43.0,positive
0000289_01201_d_0000817,counting,How many van objects are in this area?,3,van,3,normal,0.65,5.0,poor,0.154535,0.790698,0.023256,43.0,
0000289_01201_d_0000817,presence,Are there van objects in this area?,yes,van,3,normal,0.65,5.0,poor,0.154535,0.790698,0.023256,43.0,positive
0000289_01401_d_0000818,presence,Are there bicycle objects in this area?,yes,bicycle,2,normal,0.65,5.0,poor,0.250924,0.589744,0.0,39.0,positive
0000289_01401_d_0000818,presence,Are there awning-tricycle objects in this area?,no,awning-tricycle,0,normal,0.65,5.0,poor,0.250924,0.589744,0.0,39.0,negative
0000289_01401_d_0000818,counting,How many bus objects are in this area?,1,bus,1,normal,0.65,5.0,poor,0.250924,0.589744,0.0,39.0,
0000289_01401_d_0000818,presence,Are there bus objects in this area?,yes,bus,1,normal,0.65,5.0,poor,0.250924,0.589744,0.0,39.0,positive
0000289_01401_d_0000818,counting,How many car objects are in this area?,15,car,15,critical,0.82,3.0,poor,0.250924,0.589744,0.0,39.0,
0000289_01401_d_0000818,presence,Are there car objects in this area?,yes,car,15,critical,0.82,3.0,poor,0.250924,0.589744,0.0,39.0,positive
0000289_01401_d_0000818,counting,How many motor objects are in this area?,8,motor,8,normal,0.65,5.0,poor,0.250924,0.589744,0.0,39.0,
0000289_01401_d_0000818,presence,Are there motor objects in this area?,yes,motor,8,normal,0.65,5.0,poor,0.250924,0.589744,0.0,39.0,positive
0000289_01401_d_0000818,counting,How many pedestrian objects are in this area?,5,pedestrian,5,normal,0.65,5.0,poor,0.250924,0.589744,0.0,39.0,
0000289_01401_d_0000818,presence,Are there pedestrian objects in this area?,yes,pedestrian,5,normal,0.65,5.0,poor,0.250924,0.589744,0.0,39.0,positive
0000289_01401_d_0000818,counting,How many people objects are in this area?,4,people,4,normal,0.65,5.0,poor,0.250924,0.589744,0.0,39.0,
0000289_01401_d_0000818,presence,Are there people objects in this area?,yes,people,4,normal,0.65,5.0,poor,0.250924,0.589744,0.0,39.0,positive
0000289_01401_d_0000818,counting,How many tricycle objects are in this area?,1,tricycle,1,normal,0.65,5.0,poor,0.250924,0.589744,0.0,39.0,
0000289_01401_d_0000818,presence,Are there tricycle objects in this area?,yes,tricycle,1,normal,0.65,5.0,poor,0.250924,0.589744,0.0,39.0,positive
0000289_01401_d_0000818,counting,How many truck objects are in this area?,1,truck,1,normal,0.65,5.0,poor,0.250924,0.589744,0.0,39.0,
0000289_01401_d_0000818,presence,Are there truck objects in this area?,yes,truck,1,normal,0.65,5.0,poor,0.250924,0.589744,0.0,39.0,positive
0000289_01401_d_0000818,counting,How many van objects are in this area?,2,van,2,normal,0.65,5.0,poor,0.250924,0.589744,0.0,39.0,
0000289_01401_d_0000818,presence,Are there van objects in this area?,yes,van,2,normal,0.65,5.0,poor,0.250924,0.589744,0.0,39.0,positive
0000289_01601_d_0000819,presence,Are there bicycle objects in this area?,yes,bicycle,3,normal,0.65,5.0,poor,0.186823,0.568182,0.068182,44.0,positive
0000289_01601_d_0000819,presence,Are there awning-tricycle objects in this area?,no,awning-tricycle,0,normal,0.65,5.0,poor,0.186823,0.568182,0.068182,44.0,negative
0000289_01601_d_0000819,counting,How many bus objects are in this area?,1,bus,1,normal,0.65,5.0,poor,0.186823,0.568182,0.068182,44.0,
0000289_01601_d_0000819,presence,Are there bus objects in this area?,yes,bus,1,normal,0.65,5.0,poor,0.186823,0.568182,0.068182,44.0,positive
0000289_01601_d_0000819,presence,Are there people objects in this area?,no,people,0,normal,0.65,5.0,poor,0.186823,0.568182,0.068182,44.0,negative
0000289_01601_d_0000819,counting,How many car objects are in this area?,23,car,23,critical,0.82,3.0,poor,0.186823,0.568182,0.068182,44.0,
0000289_01601_d_0000819,presence,Are there car objects in this area?,yes,car,23,critical,0.82,3.0,poor,0.186823,0.568182,0.068182,44.0,positive
0000289_01601_d_0000819,presence,Are there tricycle objects in this area?,no,tricycle,0,normal,0.82,3.0,poor,0.186823,0.568182,0.068182,44.0,negative
0000289_01601_d_0000819,counting,How many motor objects are in this area?,7,motor,7,normal,0.65,5.0,poor,0.186823,0.568182,0.068182,44.0,
0000289_01601_d_0000819,presence,Are there motor objects in this area?,yes,motor,7,normal,0.65,5.0,poor,0.186823,0.568182,0.068182,44.0,positive
0000289_01601_d_0000819,counting,How many pedestrian objects are in this area?,8,pedestrian,8,normal,0.65,5.0,poor,0.186823,0.568182,0.068182,44.0,
0000289_01601_d_0000819,presence,Are there pedestrian objects in this area?,yes,pedestrian,8,normal,0.65,5.0,poor,0.186823,0.568182,0.068182,44.0,positive
0000289_01601_d_0000819,counting,How many truck objects are in this area?,1,truck,1,normal,0.65,5.0,poor,0.186823,0.568182,0.068182,44.0,
0000289_01601_d_0000819,presence,Are there truck objects in this area?,yes,truck,1,normal,0.65,5.0,poor,0.186823,0.568182,0.068182,44.0,positive
0000289_01601_d_0000819,counting,How many van objects are in this area?,1,van,1,normal,0.65,5.0,poor,0.186823,0.568182,0.068182,44.0,
0000289_01601_d_0000819,presence,Are there van objects in this area?,yes,van,1,normal,0.65,5.0,poor,0.186823,0.568182,0.068182,44.0,positive
0000289_02001_d_0000821,presence,Are there bicycle objects in this area?,yes,bicycle,3,normal,0.65,5.0,poor,0.203019,0.209302,0.046512,43.0,positive
0000289_02001_d_0000821,presence,Are there awning-tricycle objects in this area?,no,awning-tricycle,0,normal,0.65,5.0,poor,0.203019,0.209302,0.046512,43.0,negative
0000289_02001_d_0000821,counting,How many car objects are in this area?,23,car,23,critical,0.82,3.0,poor,0.203019,0.209302,0.046512,43.0,
0000289_02001_d_0000821,presence,Are there car objects in this area?,yes,car,23,critical,0.82,3.0,poor,0.203019,0.209302,0.046512,43.0,positive
0000289_02001_d_0000821,presence,Are there bus objects in this area?,no,bus,0,normal,0.82,3.0,poor,0.203019,0.209302,0.046512,43.0,negative
0000289_02001_d_0000821,counting,How many motor objects are in this area?,3,motor,3,normal,0.65,5.0,poor,0.203019,0.209302,0.046512,43.0,
0000289_02001_d_0000821,presence,Are there motor objects in this area?,yes,motor,3,normal,0.65,5.0,poor,0.203019,0.209302,0.046512,43.0,positive
0000289_02001_d_0000821,presence,Are there tricycle objects in this area?,no,tricycle,0,normal,0.65,5.0,poor,0.203019,0.209302,0.046512,43.0,negative
0000289_02001_d_0000821,counting,How many pedestrian objects are in this area?,12,pedestrian,12,critical,0.82,3.0,poor,0.203019,0.209302,0.046512,43.0,
0000289_02001_d_0000821,presence,Are there pedestrian objects in this area?,yes,pedestrian,12,critical,0.82,3.0,poor,0.203019,0.209302,0.046512,43.0,positive
0000289_02001_d_0000821,presence,Are there van objects in this area?,no,van,0,normal,0.82,3.0,poor,0.203019,0.209302,0.046512,43.0,negative
0000289_02001_d_0000821,counting,How many people objects are in this area?,1,people,1,normal,0.65,5.0,poor,0.203019,0.209302,0.046512,43.0,
0000289_02001_d_0000821,presence,Are there people objects in this area?,yes,people,1,normal,0.65,5.0,poor,0.203019,0.209302,0.046512,43.0,positive
0000289_02001_d_0000821,counting,How many truck objects are in this area?,1,truck,1,normal,0.65,5.0,poor,0.203019,0.209302,0.046512,43.0,
0000289_02001_d_0000821,presence,Are there truck objects in this area?,yes,truck,1,normal,0.65,5.0,poor,0.203019,0.209302,0.046512,43.0,positive
0000289_02201_d_0000822,presence,Are there car objects in this area?,yes,car,13,critical,0.82,3.0,medium,0.487279,0.517241,0.103448,29.0,positive
0000289_02201_d_0000822,presence,Are there awning-tricycle objects in this area?,no,awning-tricycle,0,normal,0.82,3.0,medium,0.487279,0.517241,0.103448,29.0,negative
0000289_02201_d_0000822,counting,How many car objects are in this area?,13,car,13,critical,0.82,3.0,medium,0.487279,0.517241,0.103448,29.0,
0000289_02201_d_0000822,presence,Are there motor objects in this area?,yes,motor,8,normal,0.65,5.0,medium,0.487279,0.517241,0.103448,29.0,positive
0000289_02201_d_0000822,presence,Are there bicycle objects in this area?,no,bicycle,0,normal,0.65,5.0,medium,0.487279,0.517241,0.103448,29.0,negative
