image_id,question_type,question,answer,target_class,object_count,risk_level,epsilon_k,tau_k,view_quality_bin,scale_proxy,occlusion_score,truncation_score,density_score,presence_polarity
00958,presence,Are there car objects in this area?,yes,car,36,critical,0.82,3.0,medium,0.0,0.0,0.0,43.0,positive
00958,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,43.0,negative
00958,counting,How many car objects are in this area?,36,car,36,critical,0.82,3.0,medium,0.0,0.0,0.0,43.0,
00958,counting,How many van objects are in this area?,4,van,4,normal,0.65,5.0,medium,0.0,0.0,0.0,43.0,
00961,presence,Are there car objects in this area?,yes,car,18,critical,0.82,3.0,medium,0.0,0.0,0.0,19.0,positive
00961,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,19.0,negative
00961,counting,How many car objects are in this area?,18,car,18,critical,0.82,3.0,medium,0.0,0.0,0.0,19.0,
00961,counting,How many bus objects are in this area?,1,bus,1,normal,0.65,5.0,medium,0.0,0.0,0.0,19.0,
00964,presence,Are there truck objects in this area?,yes,truck,5,critical,0.82,3.0,medium,0.0,0.0,0.0,8.0,positive
00964,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,8.0,negative
00964,counting,How many truck objects are in this area?,5,truck,5,critical,0.82,3.0,medium,0.0,0.0,0.0,8.0,
00964,counting,How many car objects are in this area?,3,car,3,normal,0.65,5.0,medium,0.0,0.0,0.0,8.0,
00967,presence,Are there car objects in this area?,yes,car,11,critical,0.82,3.0,medium,0.0,0.0,0.0,11.0,positive
00967,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,11.0,negative
00967,counting,How many car objects are in this area?,11,car,11,critical,0.82,3.0,medium,0.0,0.0,0.0,11.0,
00970,presence,Are there car objects in this area?,yes,car,15,normal,0.65,5.0,medium,0.0,0.0,0.0,17.0,positive
00970,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,17.0,negative
00970,counting,How many car objects are in this area?,15,car,15,normal,0.65,5.0,medium,0.0,0.0,0.0,17.0,
00970,counting,How many van objects are in this area?,2,van,2,critical,0.82,3.0,medium,0.0,0.0,0.0,17.0,
00973,presence,Are there car objects in this area?,yes,car,35,normal,0.65,5.0,medium,0.0,0.0,0.0,35.0,positive
00973,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,35.0,negative
00973,counting,How many car objects are in this area?,35,car,35,normal,0.65,5.0,medium,0.0,0.0,0.0,35.0,
00976,presence,Are there car objects in this area?,yes,car,3,critical,0.82,3.0,medium,0.0,0.0,0.0,6.0,positive
00976,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,negative
00976,counting,How many car objects are in this area?,3,car,3,critical,0.82,3.0,medium,0.0,0.0,0.0,6.0,
00976,counting,How many van objects are in this area?,3,van,3,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,
00979,presence,Are there car objects in this area?,yes,car,15,critical,0.82,3.0,medium,0.0,0.0,0.0,15.0,positive
00979,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,15.0,negative
00979,counting,How many car objects are in this area?,15,car,15,critical,0.82,3.0,medium,0.0,0.0,0.0,15.0,
00982,presence,Are there car objects in this area?,yes,car,14,normal,0.65,5.0,medium,0.0,0.0,0.0,16.0,positive
00982,presence,Are there bus objects in this area?,no,bus,0,critical,0.82,3.0,medium,0.0,0.0,0.0,16.0,negative
00982,counting,How many car objects are in this area?,14,car,14,normal,0.65,5.0,medium,0.0,0.0,0.0,16.0,
00982,counting,How many truck objects are in this area?,1,truck,1,critical,0.82,3.0,medium,0.0,0.0,0.0,16.0,
00985,presence,Are there truck objects in this area?,yes,truck,5,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,positive
00985,presence,Are there bus objects in this area?,no,bus,0,critical,0.82,3.0,medium,0.0,0.0,0.0,6.0,negative
00985,counting,How many truck objects are in this area?,5,truck,5,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,
00985,counting,How many car objects are in this area?,1,car,1,critical,0.82,3.0,medium,0.0,0.0,0.0,6.0,
00988,presence,Are there car objects in this area?,yes,car,39,normal,0.65,5.0,medium,0.0,0.0,0.0,40.0,positive
00988,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,40.0,negative
00988,counting,How many car objects are in this area?,39,car,39,normal,0.65,5.0,medium,0.0,0.0,0.0,40.0,
00988,counting,How many van objects are in this area?,1,van,1,critical,0.82,3.0,medium,0.0,0.0,0.0,40.0,
00991,presence,Are there bus objects in this area?,yes,bus,3,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,positive
00991,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,6.0,negative
00991,counting,How many bus objects are in this area?,3,bus,3,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,
00991,counting,How many car objects are in this area?,3,car,3,critical,0.82,3.0,medium,0.0,0.0,0.0,6.0,
00994,presence,Are there bus objects in this area?,yes,bus,2,normal,0.65,5.0,medium,0.0,0.0,0.0,2.0,positive
00994,presence,Are there car objects in this area?,no,car,0,critical,0.82,3.0,medium,0.0,0.0,0.0,2.0,negative
00994,counting,How many bus objects are in this area?,2,bus,2,normal,0.65,5.0,medium,0.0,0.0,0.0,2.0,
00997,presence,Are there truck objects in this area?,yes,truck,5,critical,0.82,3.0,medium,0.0,0.0,0.0,7.0,positive
00997,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,7.0,negative
00997,counting,How many truck objects are in this area?,5,truck,5,critical,0.82,3.0,medium,0.0,0.0,0.0,7.0,
00997,counting,How many car objects are in this area?,2,car,2,normal,0.65,5.0,medium,0.0,0.0,0.0,7.0,
01000,presence,Are there car objects in this area?,yes,car,1,critical,0.82,3.0,medium,0.0,0.0,0.0,1.0,positive
01000,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,1.0,negative
01000,counting,How many car objects are in this area?,1,car,1,critical,0.82,3.0,medium,0.0,0.0,0.0,1.0,
01003,presence,Are there truck objects in this area?,yes,truck,10,normal,0.65,5.0,medium,0.0,0.0,0.0,17.0,positive
01003,presence,Are there bus objects in this area?,no,bus,0,critical,0.82,3.0,medium,0.0,0.0,0.0,17.0,negative
01003,counting,How many truck objects are in this area?,10,truck,10,normal,0.65,5.0,medium,0.0,0.0,0.0,17.0,
01003,counting,How many car objects are in this area?,5,car,5,critical,0.82,3.0,medium,0.0,0.0,0.0,17.0,
01006,presence,Are there car objects in this area?,yes,car,38,normal,0.65,5.0,medium,0.0,0.0,0.0,41.0,positive
01006,presence,Are there bus objects in this area?,no,bus,0,critical,0.82,3.0,medium,0.0,0.0,0.0,41.0,negative
01006,counting,How many car objects are in this area?,38,car,38,normal,0.65,5.0,medium,0.0,0.0,0.0,41.0,
01006,counting,How many truck objects are in this area?,3,truck,3,critical,0.82,3.0,medium,0.0,0.0,0.0,41.0,
01009,presence,Are there car objects in this area?,yes,car,14,normal,0.65,5.0,medium,0.0,0.0,0.0,19.0,positive
01009,presence,Are there van objects in this area?,no,van,0,critical,0.82,3.0,medium,0.0,0.0,0.0,19.0,negative
01009,counting,How many car objects are in this area?,14,car,14,normal,0.65,5.0,medium,0.0,0.0,0.0,19.0,
01009,counting,How many bus objects are in this area?,3,bus,3,critical,0.82,3.0,medium,0.0,0.0,0.0,19.0,
01012,presence,Are there car objects in this area?,yes,car,13,normal,0.65,5.0,medium,0.0,0.0,0.0,13.0,positive
01012,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,13.0,negative
01012,counting,How many car objects are in this area?,13,car,13,normal,0.65,5.0,medium,0.0,0.0,0.0,13.0,
01015,presence,Are there car objects in this area?,yes,car,17,critical,0.82,3.0,medium,0.0,0.0,0.0,18.0,positive
01015,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,18.0,negative
01015,counting,How many car objects are in this area?,17,car,17,critical,0.82,3.0,medium,0.0,0.0,0.0,18.0,
01015,counting,How many van objects are in this area?,1,van,1,normal,0.65,5.0,medium,0.0,0.0,0.0,18.0,
01018,presence,Are there car objects in this area?,yes,car,10,critical,0.82,3.0,medium,0.0,0.0,0.0,10.0,positive
01018,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,10.0,negative
01018,counting,How many car objects are in this area?,10,car,10,critical,0.82,3.0,medium,0.0,0.0,0.0,10.0,
01021,presence,Are there car objects in this area?,yes,car,6,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,positive
01021,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,6.0,negative
01021,counting,How many car objects are in this area?,6,car,6,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,
01024,presence,Are there car objects in this area?,no,car,0,critical,0.82,3.0,medium,0.0,0.0,0.0,0.0,negative
01027,presence,Are there truck objects in this area?,yes,truck,3,normal,0.65,5.0,medium,0.0,0.0,0.0,3.0,positive
01027,presence,Are there car objects in this area?,no,car,0,critical,0.82,3.0,medium,0.0,0.0,0.0,3.0,negative
01027,counting,How many truck objects are in this area?,3,truck,3,normal,0.65,5.0,medium,0.0,0.0,0.0,3.0,
01030,presence,Are there car objects in this area?,no,car,0,critical,0.82,3.0,medium,0.0,0.0,0.0,0.0,negative
01033,presence,Are there car objects in this area?,yes,car,4,normal,0.65,5.0,medium,0.0,0.0,0.0,8.0,positive
01033,counting,How many car objects are in this area?,4,car,4,critical,0.82,3.0,medium,0.0,0.0,0.0,8.0,
01033,counting,How many truck objects are in this area?,2,truck,2,normal,0.65,5.0,medium,0.0,0.0,0.0,8.0,
01036,presence,Are there car objects in this area?,yes,car,4,critical,0.82,3.0,medium,0.0,0.0,0.0,6.0,positive
01036,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,negative
01036,counting,How many car objects are in this area?,4,car,4,critical,0.82,3.0,medium,0.0,0.0,0.0,6.0,
01036,counting,How many truck objects are in this area?,1,truck,1,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,
01039,presence,Are there car objects in this area?,yes,car,10,critical,0.82,3.0,medium,0.0,0.0,0.0,19.0,positive
01039,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,19.0,negative
01039,counting,How many car objects are in this area?,10,car,10,critical,0.82,3.0,medium,0.0,0.0,0.0,19.0,
01039,counting,How many truck objects are in this area?,9,truck,9,normal,0.65,5.0,medium,0.0,0.0,0.0,19.0,
01042,presence,Are there car objects in this area?,yes,car,30,critical,0.82,3.0,medium,0.0,0.0,0.0,30.0,positive
01042,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,30.0,negative
01042,counting,How many car objects are in this area?,30,car,30,critical,0.82,3.0,medium,0.0,0.0,0.0,30.0,
01045,presence,Are there bus objects in this area?,yes,bus,5,normal,0.65,5.0,medium,0.0,0.0,0.0,9.0,positive
01045,presence,Are there car objects in this area?,no,car,0,critical,0.82,3.0,medium,0.0,0.0,0.0,9.0,negative
01045,counting,How many bus objects are in this area?,5,bus,5,normal,0.65,5.0,medium,0.0,0.0,0.0,9.0,
01045,counting,How many van objects are in this area?,4,van,4,critical,0.82,3.0,medium,0.0,0.0,0.0,9.0,
01048,presence,Are there car objects in this area?,yes,car,48,normal,0.65,5.0,medium,0.0,0.0,0.0,48.0,positive
01048,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,48.0,negative
01048,counting,How many car objects are in this area?,48,car,48,normal,0.65,5.0,medium,0.0,0.0,0.0,48.0,
01051,presence,Are there van objects in this area?,yes,van,5,critical,0.82,3.0,medium,0.0,0.0,0.0,8.0,positive
01051,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,8.0,negative
01051,counting,How many van objects are in this area?,5,van,5,critical,0.82,3.0,medium,0.0,0.0,0.0,8.0,
01051,counting,How many car objects are in this area?,2,car,2,normal,0.65,5.0,medium,0.0,0.0,0.0,8.0,
01054,presence,Are there car objects in this area?,yes,car,27,critical,0.82,3.0,medium,0.0,0.0,0.0,27.0,positive
01054,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,27.0,negative
01054,counting,How many car objects are in this area?,27,car,27,critical,0.82,3.0,medium,0.0,0.0,0.0,27.0,
01057,presence,Are there car objects in this area?,yes,car,4,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,positive
01057,presence,Are there bus objects in this area?,no,bus,0,critical,0.82,3.0,medium,0.0,0.0,0.0,6.0,negative
01057,counting,How many car objects are in this area?,4,car,4,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,
01057,counting,How many truck objects are in this area?,1,truck,1,critical,0.82,3.0,medium,0.0,0.0,0.0,6.0,
01060,presence,Are there car objects in this area?,yes,car,19,normal,0.65,5.0,medium,0.0,0.0,0.0,20.0,positive
01060,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,20.0,negative
01060,counting,How many car objects are in this area?,19,car,19,normal,0.65,5.0,medium,0.0,0.0,0.0,20.0,
01060,counting,How many van objects are in this area?,1,van,1,critical,0.82,3.0,medium,0.0,0.0,0.0,20.0,
01063,presence,Are there car objects in this area?,yes,car,30,normal,0.65,5.0,medium,0.0,0.0,0.0,32.0,positive
01063,presence,Are there bus objects in this area?,no,bus,0,critical,0.82,3.0,medium,0.0,0.0,0.0,32.0,negative
01063,counting,How many car objects are in this area?,30,car,30,normal,0.65,5.0,medium,0.0,0.0,0.0,32.0,
01063,counting,How many truck objects are in this area?,1,truck,1,critical,0.82,3.0,medium,0.0,0.0,0.0,32.0,
01066,presence,Are there car objects in this area?,yes,car,17,normal,0.65,5.0,medium,0.0,0.0,0.0,17.0,positive
01066,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,17.0,negative
01066,counting,How many car objects are in this area?,17,car,17,normal,0.65,5.0,medium,0.0,0.0,0.0,17.0,
01069,presence,Are there car objects in this area?,yes,car,28,critical,0.82,3.0,medium,0.0,0.0,0.0,28.0,positive
01069,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,28.0,negative
01069,counting,How many car objects are in this area?,28,car,28,critical,0.82,3.0,medium,0.0,0.0,0.0,28.0,
01072,presence,Are there car objects in this area?,yes,car,12,normal,0.65,5.0,medium,0.0,0.0,0.0,13.0,positive
01072,presence,Are there bus objects in this area?,no,bus,0,critical,0.82,3.0,medium,0.0,0.0,0.0,13.0,negative
01072,counting,How many car objects are in this area?,12,car,12,normal,0.65,5.0,medium,0.0,0.0,0.0,13.0,
01072,counting,How many truck objects are in this area?,1,truck,1,critical,0.82,3.0,medium,0.0,0.0,0.0,13.0,
01075,presence,Are there bus objects in this area?,yes,bus,1,normal,0.65,5.0,medium,0.0,0.0,0.0,4.0,positive
01075,counting,How many bus objects are in this area?,1,bus,1,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,
01075,counting,How many car objects are in this area?,1,car,1,normal,0.65,5.0,medium,0.0,0.0,0.0,4.0,
01078,presence,Are there truck objects in this area?,yes,truck,5,critical,0.82,3.0,medium,0.0,0.0,0.0,7.0,positive
01078,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,7.0,negative
01078,counting,How many truck objects are in this area?,5,truck,5,critical,0.82,3.0,medium,0.0,0.0,0.0,7.0,
01078,counting,How many car objects are in this area?,2,car,2,normal,0.65,5.0,medium,0.0,0.0,0.0,7.0,
01081,presence,Are there car objects in this area?,yes,car,11,critical,0.82,3.0,medium,0.0,0.0,0.0,11.0,positive
01081,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,11.0,negative
01081,counting,How many car objects are in this area?,11,car,11,critical,0.82,3.0,medium,0.0,0.0,0.0,11.0,
01084,presence,Are there car objects in this area?,yes,car,4,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,positive
01084,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,6.0,negative
01084,counting,How many car objects are in this area?,4,car,4,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,
01084,counting,How many bus objects are in this area?,2,bus,2,critical,0.82,3.0,medium,0.0,0.0,0.0,6.0,
01087,presence,Are there car objects in this area?,yes,car,22,normal,0.65,5.0,medium,0.0,0.0,0.0,22.0,positive
01087,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,22.0,negative
01087,counting,How many car objects are in this area?,22,car,22,normal,0.65,5.0,medium,0.0,0.0,0.0,22.0,
01090,presence,Are there car objects in this area?,no,car,0,critical,0.82,3.0,medium,0.0,0.0,0.0,0.0,negative
01093,presence,Are there car objects in this area?,yes,car,20,normal,0.65,5.0,medium,0.0,0.0,0.0,20.0,positive
01093,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,20.0,negative
01093,counting,How many car objects are in this area?,20,car,20,normal,0.65,5.0,medium,0.0,0.0,0.0,20.0,
01096,presence,Are there car objects in this area?,yes,car,29,critical,0.82,3.0,medium,0.0,0.0,0.0,31.0,positive
01096,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,31.0,negative
01096,counting,How many car objects are in this area?,29,car,29,critical,0.82,3.0,medium,0.0,0.0,0.0,31.0,
01096,counting,How many truck objects are in this area?,2,truck,2,normal,0.65,5.0,medium,0.0,0.0,0.0,31.0,
01099,presence,Are there car objects in this area?,yes,car,11,critical,0.82,3.0,medium,0.0,0.0,0.0,11.0,positive
01099,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,11.0,negative
01099,counting,How many car objects are in this area?,11,car,11,critical,0.82,3.0,medium,0.0,0.0,0.0,11.0,
