channel,t_budget,snr_db,snr_bin,image_id,question,presence_polarity,ground_truth_answer,predicted_answer,normalized_prediction,correct,answer_confidence,payload_bytes,tokens_sent,model_name
rician,2,-5,-5dB,0000103_00502_d_0000027,Are there awning-tricycle objects in this area?,negative,no,no,no,True,0.689502,710,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,0,0dB,0000103_00502_d_0000027,Are there awning-tricycle objects in this area?,negative,no,no,no,True,0.694857,710,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,5,5dB,0000103_00502_d_0000027,Are there awning-tricycle objects in this area?,negative,no,no,no,True,0.550499,710,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,10,10dB,0000103_00502_d_0000027,Are there awning-tricycle objects in this area?,negative,no,no,no,True,0.576596,710,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,15,15dB,0000103_00502_d_0000027,Are there awning-tricycle objects in this area?,negative,no,no,no,True,0.640112,710,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,20,20dB,0000103_00502_d_0000027,Are there awning-tricycle objects in this area?,negative,no,no,no,True,0.617299,710,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,-5,-5dB,0000103_00502_d_0000027,Are there awning-tricycle objects in this area?,negative,no,no,no,True,0.697876,710,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,0,0dB,0000103_00502_d_0000027,Are there awning-tricycle objects in this area?,negative,no,no,no,True,0.710980,710,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,5,5dB,0000103_00502_d_0000027,Are there awning-tricycle objects in this area?,negative,no,no,no,True,0.601853,710,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,10,10dB,0000103_00502_d_0000027,Are there awning-tricycle objects in this area?,negative,no,no,no,True,0.604699,710,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,15,15dB,0000103_00502_d_0000027,Are there awning-tricycle objects in this area?,negative,no,no,no,True,0.633689,710,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,20,20dB,0000103_00502_d_0000027,Are there awning-tricycle objects in this area?,negative,no,no,no,True,0.662240,710,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,-5,-5dB,0000103_00502_d_0000027,Are there awning-tricycle objects in this area?,negative,no,no,no,True,0.649451,710,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,0,0dB,0000103_00502_d_0000027,Are there awning-tricycle objects in this area?,negative,no,no,no,True,0.677045,710,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,5,5dB,0000103_00502_d_0000027,Are there awning-tricycle objects in this area?,negative,no,no,no,True,0.571929,710,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,10,10dB,0000103_00502_d_0000027,Are there awning-tricycle objects in this area?,negative,no,no,no,True,0.625941,710,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,15,15dB,0000103_00502_d_0000027,Are there awning-tricycle objects in this area?,negative,no,no,no,True,0.679132,710,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,20,20dB,0000103_00502_d_0000027,Are there awning-tricycle objects in this area?,negative,no,no,no,True,0.623816,710,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,-5,-5dB,0000103_00502_d_0000027,Are there awning-tricycle objects in this area?,negative,no,no,no,True,0.674191,710,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,0,0dB,0000103_00502_d_0000027,Are there awning-tricycle objects in this area?,negative,no,no,no,True,0.717326,710,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,5,5dB,0000103_00502_d_0000027,Are there awning-tricycle objects in this area?,negative,no,no,no,True,0.601499,710,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,10,10dB,0000103_00502_d_0000027,Are there awning-tricycle objects in this area?,negative,no,no,no,True,0.611583,710,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,15,15dB,0000103_00502_d_0000027,Are there awning-tricycle objects in this area?,negative,no,no,no,True,0.691330,710,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,20,20dB,0000103_00502_d_0000027,Are there awning-tricycle objects in this area?,negative,no,no,no,True,0.617367,710,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,-5,-5dB,0000103_00502_d_0000027,Are there awning-tricycle objects in this area?,negative,no,no,no,True,0.691931,710,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,0,0dB,0000103_00502_d_0000027,Are there awning-tricycle objects in this area?,negative,no,no,no,True,0.715077,710,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,5,5dB,0000103_00502_d_0000027,Are there awning-tricycle objects in this area?,negative,no,no,no,True,0.606566,710,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,10,10dB,0000103_00502_d_0000027,Are there awning-tricycle objects in this area?,negative,no,no,no,True,0.601236,710,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,15,15dB,0000103_00502_d_0000027,Are there awning-tricycle objects in this area?,negative,no,no,no,True,0.661871,710,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,20,20dB,0000103_00502_d_0000027,Are there awning-tricycle objects in this area?,negative,no,no,no,True,0.652183,710,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,-5,-5dB,0000103_00502_d_0000027,Are there awning-tricycle objects in this area?,negative,no,no,no,True,0.667313,710,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,0,0dB,0000103_00502_d_0000027,Are there awning-tricycle objects in this area?,negative,no,no,no,True,0.681111,710,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,5,5dB,0000103_00502_d_0000027,Are there awning-tricycle objects in this area?,negative,no,no,no,True,0.576006,710,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,10,10dB,0000103_00502_d_0000027,Are there awning-tricycle objects in this area?,negative,no,no,no,True,0.638119,710,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,15,15dB,0000103_00502_d_0000027,Are there awning-tricycle objects in this area?,negative,no,no,no,True,0.636909,710,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,20,20dB,0000103_00502_d_0000027,Are there awning-tricycle objects in this area?,negative,no,no,no,True,0.639897,710,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,-5,-5dB,0000103_00502_d_0000027,Are there pedestrian objects in this area?,positive,yes,no,no,False,0.822659,691,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,0,0dB,0000103_00502_d_0000027,Are there pedestrian objects in this area?,positive,yes,no,no,False,0.826335,691,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,5,5dB,0000103_00502_d_0000027,Are there pedestrian objects in this area?,positive,yes,no,no,False,0.751997,691,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,10,10dB,0000103_00502_d_0000027,Are there pedestrian objects in this area?,positive,yes,no,no,False,0.751934,691,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,15,15dB,0000103_00502_d_0000027,Are there pedestrian objects in this area?,positive,yes,no,no,False,0.817574,691,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,20,20dB,0000103_00502_d_0000027,Are there pedestrian objects in this area?,positive,yes,no,no,False,0.786919,691,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,-5,-5dB,0000103_00502_d_0000027,Are there pedestrian objects in this area?,positive,yes,no,no,False,0.357904,748,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,0,0dB,0000103_00502_d_0000027,Are there pedestrian objects in this area?,positive,yes,no,no,False,0.365066,748,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,5,5dB,0000103_00502_d_0000027,Are there pedestrian objects in this area?,positive,yes,No,no,False,0.329095,748,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,10,10dB,0000103_00502_d_0000027,Are there pedestrian objects in this area?,positive,yes,no,no,False,0.285773,748,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,15,15dB,0000103_00502_d_0000027,Are there pedestrian objects in this area?,positive,yes,no,no,False,0.279328,748,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,20,20dB,0000103_00502_d_0000027,Are there pedestrian objects in this area?,positive,yes,no,no,False,0.294494,748,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,-5,-5dB,0000103_00502_d_0000027,Are there pedestrian objects in this area?,positive,yes,no,no,False,0.403080,797,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,0,0dB,0000103_00502_d_0000027,Are there pedestrian objects in this area?,positive,yes,no,no,False,0.438563,797,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,5,5dB,0000103_00502_d_0000027,Are there pedestrian objects in this area?,positive,yes,no,no,False,0.389309,797,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,10,10dB,0000103_00502_d_0000027,Are there pedestrian objects in this area?,positive,yes,no,no,False,0.377161,797,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,15,15dB,0000103_00502_d_0000027,Are there pedestrian objects in this area?,positive,yes,no,no,False,0.416502,797,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,20,20dB,0000103_00502_d_0000027,Are there pedestrian objects in this area?,positive,yes,no,no,False,0.399101,797,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,-5,-5dB,0000103_00502_d_0000027,Are there pedestrian objects in this area?,positive,yes,no,no,False,0.449173,797,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,0,0dB,0000103_00502_d_0000027,Are there pedestrian objects in this area?,positive,yes,no,no,False,0.472607,797,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,5,5dB,0000103_00502_d_0000027,Are there pedestrian objects in this area?,positive,yes,no,no,False,0.355491,797,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,10,10dB,0000103_00502_d_0000027,Are there pedestrian objects in this area?,positive,yes,no,no,False,0.386519,797,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,15,15dB,0000103_00502_d_0000027,Are there pedestrian objects in this area?,positive,yes,no,no,False,0.424079,797,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,20,20dB,0000103_00502_d_0000027,Are there pedestrian objects in this area?,positive,yes,no,no,False,0.416587,797,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,-5,-5dB,0000103_00502_d_0000027,Are there pedestrian objects in this area?,positive,yes,no,no,False,0.486922,797,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,0,0dB,0000103_00502_d_0000027,Are there pedestrian objects in this area?,positive,yes,no,no,False,0.479955,797,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,5,5dB,0000103_00502_d_0000027,Are there pedestrian objects in this area?,positive,yes,no,no,False,0.399016,797,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,10,10dB,0000103_00502_d_0000027,Are there pedestrian objects in this area?,positive,yes,no,no,False,0.369375,797,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,15,15dB,0000103_00502_d_0000027,Are there pedestrian objects in this area?,positive,yes,no,no,False,0.424072,797,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,20,20dB,0000103_00502_d_0000027,Are there pedestrian objects in this area?,positive,yes,no,no,False,0.429161,797,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,-5,-5dB,0000103_00502_d_0000027,Are there pedestrian objects in this area?,positive,yes,no,no,False,0.464124,797,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,0,0dB,0000103_00502_d_0000027,Are there pedestrian objects in this area?,positive,yes,no,no,False,0.463841,797,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,5,5dB,0000103_00502_d_0000027,Are there pedestrian objects in this area?,positive,yes,no,no,False,0.389100,797,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,10,10dB,0000103_00502_d_0000027,Are there pedestrian objects in this area?,positive,yes,no,no,False,0.369370,797,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,15,15dB,0000103_00502_d_0000027,Are there pedestrian objects in this area?,positive,yes,no,no,False,0.416363,797,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,20,20dB,0000103_00502_d_0000027,Are there pedestrian objects in this area?,positive,yes,no,no,False,0.424024,797,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,-5,-5dB,0000103_00502_d_0000027,Are there pedestrian objects in this area?,positive,yes,no,no,False,0.416660,797,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,0,0dB,0000103_00502_d_0000027,Are there pedestrian objects in this area?,positive,yes,no,no,False,0.390377,797,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,5,5dB,0000103_00502_d_0000027,Are there pedestrian objects in this area?,positive,yes,no,no,False,0.324164,797,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,10,10dB,0000103_00502_d_0000027,Are there pedestrian objects in this area?,positive,yes,no,no,False,0.333985,797,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,15,15dB,0000103_00502_d_0000027,Are there pedestrian objects in this area?,positive,yes,no,no,False,0.341051,797,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,20,20dB,0000103_00502_d_0000027,Are there pedestrian objects in this area?,positive,yes,no,no,False,0.342289,797,3,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
