image_id,question_type,question_orig,paraphrase_id,template_id,question_para,ground_truth_answer,target_class,target_class_b,threshold_n,snr_bin,channel_bin,payload_bytes,evidence_repr,degraded_image_path,orig_symbolic_correct,orig_raw_decoder_correct,orig_decoder_mode,orig_vlm_image_correct
0000276_03001_d_0000522,comparison,Are there more pedestrian than car objects in this area?,1,M1,Do pedestrian objects outnumber car objects here?,no,pedestrian,car,,5dB,medium,728,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000276_03001_d_0000522
question_type: comparison
target_class: pedestrian
detector_target_count: 0
detector_total_count: 19
detector_counts_by_class: bus:1, car:9, motor:1, people:2, truck:6
target_mean_confidence: 0.000
target_top_confidence: 0.000
target_box_area_sum: 0
all_box_area_sum: 32871
density_hint: none
top_target_boxes: no target boxes detected
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_cmp/5dB/0000276_03001_d_0000522_5dB.jpg,True,True,v1_7_direct_calibrated,True
0000276_03001_d_0000522,comparison,Are there more pedestrian than car objects in this area?,2,M3,Is the pedestrian count higher than the car count in this area?,no,pedestrian,car,,5dB,medium,728,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000276_03001_d_0000522
question_type: comparison
target_class: pedestrian
detector_target_count: 0
detector_total_count: 19
detector_counts_by_class: bus:1, car:9, motor:1, people:2, truck:6
target_mean_confidence: 0.000
target_top_confidence: 0.000
target_box_area_sum: 0
all_box_area_sum: 32871
density_hint: none
top_target_boxes: no target boxes detected
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_cmp/5dB/0000276_03001_d_0000522_5dB.jpg,True,True,v1_7_direct_calibrated,True
0000276_04401_d_0000529,comparison,Are there more car than truck objects in this area?,1,M3,Is the car count higher than the truck count in this area?,yes,car,truck,,5dB,medium,1235,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000276_04401_d_0000529
question_type: comparison
target_class: car
detector_target_count: 38
detector_total_count: 48
detector_counts_by_class: bus:1, car:38, pedestrian:1, truck:3, van:5
target_mean_confidence: 0.618
target_top_confidence: 0.901
target_box_area_sum: 99747
all_box_area_sum: 331670
density_hint: very dense target detections
top_target_boxes: car(x=302, y=546, w=91, h=110, conf=0.90); car(x=604, y=456, w=51, h=75, conf=0.88); car(x=549, y=691, w=69, h=73, conf=0.86); car(x=787, y=622, w=77, h=122, conf=0.86); car(x=757, y=523, w=59, h=96, conf=0.84); car(x=834, y=351, w=50, h=57, conf=0.84); car(x=673, y=473, w=53, h=77, conf=0.83); car(x=673, y=561, w=62, h=100, conf=0.83); car(x=679, y=669, w=66, h=96, conf=0.82); car(x=611, y=390, w=44, h=60, conf=0.81); car(x=578, y=260, w=37, h=38, conf=0.80); car(x=620, y=313, w=38, h=52, conf=0.79)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_cmp/5dB/0000276_04401_d_0000529_5dB.jpg,True,True,v1_7_direct_calibrated,True
0000276_04401_d_0000529,comparison,Are there more car than truck objects in this area?,2,M2,"Compared with truck, are car more numerous in this scene?",yes,car,truck,,5dB,medium,1235,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000276_04401_d_0000529
question_type: comparison
target_class: car
detector_target_count: 38
detector_total_count: 48
detector_counts_by_class: bus:1, car:38, pedestrian:1, truck:3, van:5
target_mean_confidence: 0.618
target_top_confidence: 0.901
target_box_area_sum: 99747
all_box_area_sum: 331670
density_hint: very dense target detections
top_target_boxes: car(x=302, y=546, w=91, h=110, conf=0.90); car(x=604, y=456, w=51, h=75, conf=0.88); car(x=549, y=691, w=69, h=73, conf=0.86); car(x=787, y=622, w=77, h=122, conf=0.86); car(x=757, y=523, w=59, h=96, conf=0.84); car(x=834, y=351, w=50, h=57, conf=0.84); car(x=673, y=473, w=53, h=77, conf=0.83); car(x=673, y=561, w=62, h=100, conf=0.83); car(x=679, y=669, w=66, h=96, conf=0.82); car(x=611, y=390, w=44, h=60, conf=0.81); car(x=578, y=260, w=37, h=38, conf=0.80); car(x=620, y=313, w=38, h=52, conf=0.79)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_cmp/5dB/0000276_04401_d_0000529_5dB.jpg,True,True,v1_7_direct_calibrated,True
0000276_04801_d_0000531,comparison,Are there more car than truck objects in this area?,1,M3,Is the car count higher than the truck count in this area?,yes,car,truck,,5dB,medium,736,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000276_04801_d_0000531
question_type: comparison
target_class: car
detector_target_count: 1
detector_total_count: 5
detector_counts_by_class: car:1, truck:3, van:1
target_mean_confidence: 0.736
target_top_confidence: 0.736
target_box_area_sum: 506
all_box_area_sum: 45983
density_hint: few target detections
top_target_boxes: car(x=669, y=131, w=22, h=23, conf=0.74)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_cmp/5dB/0000276_04801_d_0000531_5dB.jpg,False,False,v1_7_direct_calibrated,True
0000276_04801_d_0000531,comparison,Are there more car than truck objects in this area?,2,M5,Are car detections more frequent than truck detections here?,yes,car,truck,,5dB,medium,736,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000276_04801_d_0000531
question_type: comparison
target_class: car
detector_target_count: 1
detector_total_count: 5
detector_counts_by_class: car:1, truck:3, van:1
target_mean_confidence: 0.736
target_top_confidence: 0.736
target_box_area_sum: 506
all_box_area_sum: 45983
density_hint: few target detections
top_target_boxes: car(x=669, y=131, w=22, h=23, conf=0.74)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_cmp/5dB/0000276_04801_d_0000531_5dB.jpg,False,False,v1_7_direct_calibrated,True
0000280_00601_d_0000615,comparison,Are there more pedestrian than car objects in this area?,1,M1,Do pedestrian objects outnumber car objects here?,no,pedestrian,car,,5dB,medium,777,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000280_00601_d_0000615
question_type: comparison
target_class: pedestrian
detector_target_count: 1
detector_total_count: 31
detector_counts_by_class: car:17, motor:6, pedestrian:1, people:4, van:3
target_mean_confidence: 0.312
target_top_confidence: 0.312
target_box_area_sum: 448
all_box_area_sum: 68926
density_hint: few target detections
top_target_boxes: pedestrian(x=1083, y=268, w=14, h=32, conf=0.31)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_cmp/5dB/0000280_00601_d_0000615_5dB.jpg,True,True,v1_7_direct_calibrated,True
0000280_00601_d_0000615,comparison,Are there more pedestrian than car objects in this area?,2,M4,"Between pedestrian and car, does pedestrian have the larger count in view?",no,pedestrian,car,,5dB,medium,777,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000280_00601_d_0000615
question_type: comparison
target_class: pedestrian
detector_target_count: 1
detector_total_count: 31
detector_counts_by_class: car:17, motor:6, pedestrian:1, people:4, van:3
target_mean_confidence: 0.312
target_top_confidence: 0.312
target_box_area_sum: 448
all_box_area_sum: 68926
density_hint: few target detections
top_target_boxes: pedestrian(x=1083, y=268, w=14, h=32, conf=0.31)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_cmp/5dB/0000280_00601_d_0000615_5dB.jpg,True,True,v1_7_direct_calibrated,True
0000280_00801_d_0000616,comparison,Are there more car than people objects in this area?,1,M5,Are car detections more frequent than people detections here?,yes,car,people,,5dB,medium,1245,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000280_00801_d_0000616
question_type: comparison
target_class: car
detector_target_count: 30
detector_total_count: 45
detector_counts_by_class: bicycle:1, car:30, motor:6, pedestrian:2, people:5, van:1
target_mean_confidence: 0.522
target_top_confidence: 0.873
target_box_area_sum: 41603
all_box_area_sum: 54775
density_hint: very dense target detections
top_target_boxes: car(x=785, y=435, w=82, h=68, conf=0.87); car(x=933, y=256, w=55, h=30, conf=0.76); car(x=887, y=288, w=42, h=37, conf=0.74); car(x=969, y=233, w=46, h=30, conf=0.70); car(x=643, y=126, w=15, h=14, conf=0.68); car(x=601, y=173, w=32, h=25, conf=0.66); car(x=937, y=326, w=46, h=38, conf=0.65); car(x=501, y=171, w=31, h=25, conf=0.64); car(x=489, y=191, w=35, h=23, conf=0.64); car(x=831, y=237, w=35, h=30, conf=0.63); car(x=854, y=261, w=37, h=37, conf=0.63); car(x=472, y=209, w=34, h=29, conf=0.58)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_cmp/5dB/0000280_00801_d_0000616_5dB.jpg,True,True,v1_7_direct_calibrated,True
0000280_00801_d_0000616,comparison,Are there more car than people objects in this area?,2,M3,Is the car count higher than the people count in this area?,yes,car,people,,5dB,medium,1245,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000280_00801_d_0000616
question_type: comparison
target_class: car
detector_target_count: 30
detector_total_count: 45
detector_counts_by_class: bicycle:1, car:30, motor:6, pedestrian:2, people:5, van:1
target_mean_confidence: 0.522
target_top_confidence: 0.873
target_box_area_sum: 41603
all_box_area_sum: 54775
density_hint: very dense target detections
top_target_boxes: car(x=785, y=435, w=82, h=68, conf=0.87); car(x=933, y=256, w=55, h=30, conf=0.76); car(x=887, y=288, w=42, h=37, conf=0.74); car(x=969, y=233, w=46, h=30, conf=0.70); car(x=643, y=126, w=15, h=14, conf=0.68); car(x=601, y=173, w=32, h=25, conf=0.66); car(x=937, y=326, w=46, h=38, conf=0.65); car(x=501, y=171, w=31, h=25, conf=0.64); car(x=489, y=191, w=35, h=23, conf=0.64); car(x=831, y=237, w=35, h=30, conf=0.63); car(x=854, y=261, w=37, h=37, conf=0.63); car(x=472, y=209, w=34, h=29, conf=0.58)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_cmp/5dB/0000280_00801_d_0000616_5dB.jpg,True,True,v1_7_direct_calibrated,True
0000280_01401_d_0000619,comparison,Are there more pedestrian than car objects in this area?,1,M4,"Between pedestrian and car, does pedestrian have the larger count in view?",no,pedestrian,car,,5dB,medium,1088,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000280_01401_d_0000619
question_type: comparison
target_class: pedestrian
detector_target_count: 7
detector_total_count: 54
detector_counts_by_class: car:41, motor:1, pedestrian:7, people:2, tricycle:1, van:2
target_mean_confidence: 0.500
target_top_confidence: 0.784
target_box_area_sum: 5025
all_box_area_sum: 159249
density_hint: several target detections
top_target_boxes: pedestrian(x=1179, y=703, w=38, h=62, conf=0.78); pedestrian(x=148, y=354, w=20, h=45, conf=0.75); pedestrian(x=357, y=257, w=15, h=33, conf=0.63); pedestrian(x=984, y=284, w=11, h=31, conf=0.46); pedestrian(x=348, y=257, w=12, h=29, conf=0.34); pedestrian(x=747, y=224, w=9, h=23, conf=0.27); pedestrian(x=116, y=283, w=14, h=27, conf=0.27)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_cmp/5dB/0000280_01401_d_0000619_5dB.jpg,True,True,v1_7_direct_calibrated,True
0000280_01401_d_0000619,comparison,Are there more pedestrian than car objects in this area?,2,M1,Do pedestrian objects outnumber car objects here?,no,pedestrian,car,,5dB,medium,1088,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000280_01401_d_0000619
question_type: comparison
target_class: pedestrian
detector_target_count: 7
detector_total_count: 54
detector_counts_by_class: car:41, motor:1, pedestrian:7, people:2, tricycle:1, van:2
target_mean_confidence: 0.500
target_top_confidence: 0.784
target_box_area_sum: 5025
all_box_area_sum: 159249
density_hint: several target detections
top_target_boxes: pedestrian(x=1179, y=703, w=38, h=62, conf=0.78); pedestrian(x=148, y=354, w=20, h=45, conf=0.75); pedestrian(x=357, y=257, w=15, h=33, conf=0.63); pedestrian(x=984, y=284, w=11, h=31, conf=0.46); pedestrian(x=348, y=257, w=12, h=29, conf=0.34); pedestrian(x=747, y=224, w=9, h=23, conf=0.27); pedestrian(x=116, y=283, w=14, h=27, conf=0.27)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_cmp/5dB/0000280_01401_d_0000619_5dB.jpg,True,True,v1_7_direct_calibrated,True
